timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
101.177;1.415;1.600;-2.388;-0.927;0.000;0.375;0.000;1.415;1.600;-2.388;-0.927;0.000;0.375;0.000;1.415;1.600;-2.388;-0.927;0.000;0.375;0.000;
101.229;1.365;1.600;-2.332;-0.946;0.000;0.326;0.000;1.365;1.600;-2.332;-0.946;0.000;0.326;0.000;1.365;1.600;-2.332;-0.946;0.000;0.326;0.000;
101.281;1.335;1.600;-2.292;-0.956;0.000;0.292;0.000;1.335;1.600;-2.292;-0.956;0.000;0.292;0.000;1.335;1.600;-2.292;-0.956;0.000;0.292;0.000;
101.332;1.295;1.600;-2.228;-0.970;0.000;0.242;0.000;1.295;1.600;-2.228;-0.970;0.000;0.242;0.000;1.295;1.600;-2.228;-0.970;0.000;0.242;0.000;
101.382;1.271;1.600;-2.184;-0.978;0.000;0.208;0.000;1.271;1.600;-2.184;-0.978;0.000;0.208;0.000;1.271;1.600;-2.184;-0.978;0.000;0.208;0.000;
101.435;1.229;1.600;-2.121;-0.978;0.000;0.208;0.000;1.229;1.600;-2.121;-0.978;0.000;0.208;0.000;1.229;1.600;-2.121;-0.978;0.000;0.208;0.000;
101.486;1.174;1.600;-2.063;-0.978;0.000;0.208;0.000;1.174;1.600;-2.063;-0.978;0.000;0.208;0.000;1.174;1.600;-2.063;-0.978;0.000;0.208;0.000;
101.538;1.131;1.600;-2.028;-0.978;0.000;0.208;0.000;1.131;1.600;-2.028;-0.978;0.000;0.208;0.000;1.131;1.600;-2.028;-0.978;0.000;0.208;0.000;
101.590;1.055;1.600;-1.979;-0.978;0.000;0.208;0.000;1.055;1.600;-1.979;-0.978;0.000;0.208;0.000;1.055;1.600;-1.979;-0.978;0.000;0.208;0.000;
101.647;0.968;1.600;-1.936;-0.978;0.000;0.208;0.000;0.968;1.600;-1.936;-0.978;0.000;0.208;0.000;0.968;1.600;-1.936;-0.978;0.000;0.208;0.000;
101.701;0.903;1.600;-1.910;-0.978;0.000;0.208;0.000;0.903;1.600;-1.910;-0.978;0.000;0.208;0.000;0.903;1.600;-1.910;-0.978;0.000;0.208;0.000;
101.754;0.804;1.600;-1.872;-0.978;0.000;0.208;0.000;0.804;1.600;-1.872;-0.978;0.000;0.208;0.000;0.804;1.600;-1.872;-0.978;0.000;0.208;0.000;
101.805;0.738;1.600;-1.847;-0.978;0.000;0.208;0.000;0.738;1.600;-1.847;-0.978;0.000;0.208;0.000;0.738;1.600;-1.847;-0.978;0.000;0.208;0.000;
101.855;0.639;1.600;-1.809;-0.978;0.000;0.208;0.000;0.639;1.600;-1.809;-0.978;0.000;0.208;0.000;0.639;1.600;-1.809;-0.978;0.000;0.208;0.000;
101.907;0.540;1.600;-1.771;-0.978;0.000;0.208;0.000;0.540;1.600;-1.771;-0.978;0.000;0.208;0.000;0.540;1.600;-1.771;-0.978;0.000;0.208;0.000;
101.960;0.474;1.600;-1.746;-0.978;0.000;0.208;0.000;0.474;1.600;-1.746;-0.978;0.000;0.208;0.000;0.474;1.600;-1.746;-0.978;0.000;0.208;0.000;
