timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
47.467;1.020;1.600;-1.641;-0.951;0.000;0.309;0.000;1.020;1.600;-1.641;-0.951;0.000;0.309;0.000;1.020;1.600;-1.641;-0.951;0.000;0.309;0.000;
47.519;0.951;1.600;-1.630;-0.951;0.000;0.309;0.000;0.951;1.600;-1.630;-0.951;0.000;0.309;0.000;0.951;1.600;-1.630;-0.951;0.000;0.309;0.000;
47.570;0.846;1.600;-1.614;-0.951;0.000;0.309;0.000;0.846;1.600;-1.614;-0.951;0.000;0.309;0.000;0.846;1.600;-1.614;-0.951;0.000;0.309;0.000;
47.623;0.776;1.600;-1.602;-0.951;0.000;0.309;0.000;0.776;1.600;-1.602;-0.951;0.000;0.309;0.000;0.776;1.600;-1.602;-0.951;0.000;0.309;0.000;
47.674;0.671;1.600;-1.586;-0.951;0.000;0.309;0.000;0.671;1.600;-1.586;-0.951;0.000;0.309;0.000;0.671;1.600;-1.586;-0.951;0.000;0.309;0.000;
47.725;0.601;1.600;-1.575;-0.951;0.000;0.309;0.000;0.601;1.600;-1.575;-0.951;0.000;0.309;0.000;0.601;1.600;-1.575;-0.951;0.000;0.309;0.000;
47.778;0.497;1.600;-1.558;-0.951;0.000;0.309;0.000;0.497;1.600;-1.558;-0.951;0.000;0.309;0.000;0.497;1.600;-1.558;-0.951;0.000;0.309;0.000;
47.836;0.392;1.600;-1.542;-0.951;0.000;0.309;0.000;0.392;1.600;-1.542;-0.951;0.000;0.309;0.000;0.392;1.600;-1.542;-0.951;0.000;0.309;0.000;
47.886;0.322;1.600;-1.531;-0.951;0.000;0.309;0.000;0.322;1.600;-1.531;-0.951;0.000;0.309;0.000;0.322;1.600;-1.531;-0.951;0.000;0.309;0.000;
47.939;0.217;1.600;-1.514;-0.951;0.000;0.309;0.000;0.217;1.600;-1.514;-0.951;0.000;0.309;0.000;0.217;1.600;-1.514;-0.951;0.000;0.309;0.000;
47.992;0.112;1.600;-1.497;-0.951;0.000;0.309;0.000;0.112;1.600;-1.497;-0.951;0.000;0.309;0.000;0.112;1.600;-1.497;-0.951;0.000;0.309;0.000;
48.043;0.043;1.600;-1.486;-0.951;0.000;0.309;0.000;0.043;1.600;-1.486;-0.951;0.000;0.309;0.000;0.043;1.600;-1.486;-0.951;0.000;0.309;0.000;
48.096;-0.062;1.600;-1.470;-0.951;0.000;0.309;0.000;-0.062;1.600;-1.470;-0.951;0.000;0.309;0.000;-0.062;1.600;-1.470;-0.951;0.000;0.309;0.000;
48.147;-0.167;1.600;-1.452;-0.961;0.000;0.276;0.000;-0.167;1.600;-1.452;-0.961;0.000;0.276;0.000;-0.167;1.600;-1.452;-0.961;0.000;0.276;0.000;
48.199;-0.235;1.600;-1.435;-0.970;0.000;0.242;0.000;-0.235;1.600;-1.435;-0.970;0.000;0.242;0.000;-0.235;1.600;-1.435;-0.970;0.000;0.242;0.000;
